"Subject" "Activity" "TimeBodyAccelerometerMean()-X" "TimeBodyAccelerometerMean()-Y" "TimeBodyAccelerometerMean()-Z" "TimeBodyAccelerometerSTD()-X" "TimeBodyAccelerometerSTD()-Y" "TimeBodyAccelerometerSTD()-Z" "TimeGravityAccelerometerMean()-X" "TimeGravityAccelerometerMean()-Y" "TimeGravityAccelerometerMean()-Z" "TimeGravityAccelerometerSTD()-X" "TimeGravityAccelerometerSTD()-Y" "TimeGravityAccelerometerSTD()-Z" "TimeBodyAccelerometerJerkMean()-X" "TimeBodyAccelerometerJerkMean()-Y" "TimeBodyAccelerometerJerkMean()-Z" "TimeBodyAccelerometerJerkSTD()-X" "TimeBodyAccelerometerJerkSTD()-Y" "TimeBodyAccelerometerJerkSTD()-Z" "TimeBodyGyroscopeMean()-X" "TimeBodyGyroscopeMean()-Y" "TimeBodyGyroscopeMean()-Z" "TimeBodyGyroscopeSTD()-X" "TimeBodyGyroscopeSTD()-Y" "TimeBodyGyroscopeSTD()-Z" "TimeBodyGyroscopeJerkMean()-X" "TimeBodyGyroscopeJerkMean()-Y" "TimeBodyGyroscopeJerkMean()-Z" "TimeBodyGyroscopeJerkSTD()-X" "TimeBodyGyroscopeJerkSTD()-Y" "TimeBodyGyroscopeJerkSTD()-Z" "TimeBodyAccelerometerMagnitudeMean()" "TimeBodyAccelerometerMagnitudeSTD()" "TimeGravityAccelerometerMagnitudeMean()" "TimeGravityAccelerometerMagnitudeSTD()" "TimeBodyAccelerometerJerkMagnitudeMean()" "TimeBodyAccelerometerJerkMagnitudeSTD()" "TimeBodyGyroscopeMagnitudeMean()" "TimeBodyGyroscopeMagnitudeSTD()" "TimeBodyGyroscopeJerkMagnitudeMean()" "TimeBodyGyroscopeJerkMagnitudeSTD()" "FrequencyBodyAccelerometerMean()-X" "FrequencyBodyAccelerometerMean()-Y" "FrequencyBodyAccelerometerMean()-Z" "FrequencyBodyAccelerometerSTD()-X" "FrequencyBodyAccelerometerSTD()-Y" "FrequencyBodyAccelerometerSTD()-Z" "FrequencyBodyAccelerometerMeanFreq()-X" "FrequencyBodyAccelerometerMeanFreq()-Y" "FrequencyBodyAccelerometerMeanFreq()-Z" "FrequencyBodyAccelerometerJerkMean()-X" "FrequencyBodyAccelerometerJerkMean()-Y" "FrequencyBodyAccelerometerJerkMean()-Z" "FrequencyBodyAccelerometerJerkSTD()-X" "FrequencyBodyAccelerometerJerkSTD()-Y" "FrequencyBodyAccelerometerJerkSTD()-Z" "FrequencyBodyAccelerometerJerkMeanFreq()-X" "FrequencyBodyAccelerometerJerkMeanFreq()-Y" "FrequencyBodyAccelerometerJerkMeanFreq()-Z" "FrequencyBodyGyroscopeMean()-X" "FrequencyBodyGyroscopeMean()-Y" "FrequencyBodyGyroscopeMean()-Z" "FrequencyBodyGyroscopeSTD()-X" "FrequencyBodyGyroscopeSTD()-Y" "FrequencyBodyGyroscopeSTD()-Z" "FrequencyBodyGyroscopeMeanFreq()-X" "FrequencyBodyGyroscopeMeanFreq()-Y" "FrequencyBodyGyroscopeMeanFreq()-Z" "FrequencyBodyAccelerometerMagnitudeMean()" "FrequencyBodyAccelerometerMagnitudeSTD()" "FrequencyBodyAccelerometerMagnitudeMeanFreq()" "FrequencyBodyAccelerometerJerkMagnitudeMean()" "FrequencyBodyAccelerometerJerkMagnitudeSTD()" "FrequencyBodyAccelerometerJerkMagnitudeMeanFreq()" "FrequencyBodyGyroscopeMagnitudeMean()" "FrequencyBodyGyroscopeMagnitudeSTD()" "FrequencyBodyGyroscopeMagnitudeMeanFreq()" "FrequencyBodyGyroscopeJerkMagnitudeMean()" "FrequencyBodyGyroscopeJerkMagnitudeSTD()" "FrequencyBodyGyroscopeJerkMagnitudeMeanFreq()"
7 "STANDING" 0.282723539433962 -0.0145740341037736 -0.0997778303207547 -0.974107049056604 -0.966685838679245 -0.95866975245283 -0.939351455471698 -0.911188637735849 -0.348334165056604 -0.366490518679245 -0.291277252754717 0.0482511856849057 -0.991945884528302 -0.998784005283019 -0.998795239811321 -0.335741686792453 0.887286660188679 -0.978754636415094 -0.965810609622642 -0.972060053207547 -0.977020063962264 -0.965648847735849 -0.971736574528302 -0.974998675849057 0.0969904004056604 -0.166156955356226 -0.129747996113208 -0.999144055849057 -0.999397861698113 -0.999695587735849 -0.97039588754717 -0.973168886981132 -0.998144841886792 -0.99925107509434 -0.129050628013208 -0.449695112969811 -0.967644209811321 0.967137021132075 -0.982911505660377 -0.98589719245283 -0.103289098703774 -0.023118899290566 -0.972359748679245 -0.988091596981132 -0.990050576981132 -0.948599364339623 -0.933590156792453 -0.939576905283019 -0.117595879301887 -0.998851263018868 -0.978162381132075 -0.629722350735849 0.256759439860377 -0.430164147754717 -0.895174941509434 -0.149998850728302 0.0437944016 0.00624924054716981 -0.987572236415094 -0.977431660754717 -0.969273344339623 -0.952641353207547 -0.99953777 -0.992565760943396 -0.999162921320755 -0.998919043773585 -0.997402707924528 -0.891823898867925 -0.906269019433962 -0.997520576792453 -0.998339690566038 -0.998198926603774 -0.999537885471698 -0.996343641132076 -0.999742971886793 -0.99976933509434 -0.999411533396226 -0.995707961886792 -0.965167379622642
7 "LAYING" 0.250176694038462 -0.0204411516884615 -0.101361036576923 -0.971777628269231 -0.971877009615385 -0.963225610384615 -0.943667545961538 -0.962043949423077 -0.180395520723077 -0.496314805615385 -0.421867472884615 -0.115596740590385 -0.988123123653846 -0.998237867884615 -0.995830174615385 -0.125197155961538 -0.992574499038462 -0.608361299942308 -0.973093160192308 -0.972983064230769 -0.983230278076923 -0.976523128846154 -0.975943231538462 -0.978517742115385 0.281670211038462 0.0510296841326923 0.0218061691442308 -0.999345958461539 -0.999519384038462 -0.998533337307692 -0.953156720961538 -0.963002597692308 -0.998340346538461 -0.999125665576923 0.441502521442308 -0.460553300884615 -0.984283029038462 0.9673505075 -0.98781957 -0.994286091153846 0.0463982374615385 0.0478838138405769 -0.984736769615385 -0.980484943076923 -0.954539823846154 -0.954254591538461 -0.907039513153846 -0.91691771425 -0.0592601202115385 -0.9985679325 -0.981823879807692 -0.710132749115385 0.217605286703846 -0.4419143118425 -0.907407993269231 -0.136286639961538 0.0329450083826923 0.0337226517057692 -0.9480775775 -0.963902704615385 -0.979178515 -0.947640616153846 -0.992124973461538 -0.988961049615385 -0.999294177115385 -0.998920538846154 -0.997402839615385 -0.965384615 -0.990074441538462 -0.996474597115385 -0.998788260576923 -0.998094667115385 -0.999301589230769 -0.997697572115385 -0.999151968461538 -0.999324331730769 -0.996245588269231 -0.996946218846154 -0.9648493625
8 "WALKING" 0.27468631 -0.0186628865310417 -0.107252090833333 -0.305011096854167 -0.0240214084125 -0.39721892936875 -0.0598839012604167 -0.191090831375 0.449553413125 0.306133620729167 0.193515975858333 -0.415276699791667 -0.0367836823 -0.489898063770833 -0.564014695240188 -0.043838073625 0.771451009166667 -0.91739263625 0.233987544458333 -0.383200596479167 -0.20467082399375 0.334888011383333 -0.346576505708333 -0.499116559166667 0.106113937535417 -0.109921972 0.146338962020833 -0.779259281041667 -0.856347844375 -0.897457098958333 -0.234921846020833 -0.222769325291667 -0.103091599742708 -0.670585186875 -0.3473464451 0.258689555625 -0.490406149375 0.433932811458333 -0.414442089375 -0.37145583875 -0.304102218270833 0.0316838058875 -0.7496644685625 -0.762450406520833 -0.758394754791667 -0.123135136014583 -0.1804072826 -0.277357521458333 -0.12483110351875 -0.571881127708333 -0.329688524145833 0.776188610833333 0.176189876266667 -0.39337843475 0.462153302291667 -0.0406844697916667 0.00900371604166667 -0.020593206975 -0.762595817333333 -0.63334595625 -0.80496993625 0.0428460960058333 -0.652576471666667 -0.0371167804375 -0.876689902291667 -0.910397207291667 -0.831447669791667 -0.92638888625 -0.672043011041667 -0.846498464166667 -0.804701196041667 -0.85241774375 -0.884145854166667 -0.695626444791667 -0.879067376041667 -0.955856852916667 -0.882896158958333 -0.545549133125 -0.139854750791667
8 "WALKING_UPSTAIRS" 0.258880152048781 -0.0282415136341463 -0.11512211995122 -0.179799654273171 -0.0663041553756098 -0.415963879097561 0.0241371047439024 0.0169708125219512 0.438874806097561 0.266059171390244 0.0840244064390244 -0.294685713531707 -0.090318110004878 -0.465796390951219 -0.524743822195122 0.0938868951219512 0.640148598292683 -0.853671764390244 -0.0123501104926829 -0.447518179097561 -0.150063613097561 0.0634381223731707 -0.412527133170732 -0.425717555853659 -0.00959723493902439 -0.371898518073171 0.0894616410536585 -0.605465010243902 -0.722819703414634 -0.861653525853659 -0.148153440731707 0.322920102763415 -0.480840096829268 -0.647645959804878 -0.351912818804878 0.337222485170732 -0.528872318536585 0.534121450243902 -0.468890961951219 -0.470808503902439 -0.177512276390244 0.117935638104878 -0.886741184390244 -0.709579234878049 -0.591577416051219 -0.0345373410878049 -0.227200254219512 -0.319688183658537 0.0829700031895122 -0.632277239756098 -0.399277667073171 0.731392103170732 0.27454925895122 -0.593701504390244 0.431014097560976 -0.148256073634146 0.0843498673658537 -0.0996045657195122 -0.65808023902439 -0.68692141 -0.757846703902439 0.123904573658537 -0.652609807073171 -0.0804761776585366 -0.917345688292683 -0.904347519512195 -0.819434641219512 -0.949593495121951 -0.844217149512195 -0.943161919512195 -0.812584180243902 -0.899756041951219 -0.857203084878049 -0.533038725609756 -0.877285186341463 -0.873408267317073 -0.636988644195122 -0.055435175 -0.220714914153659
8 "WALKING_DOWNSTAIRS" 0.283484089210526 -0.0211058674973684 -0.107598135394737 0.326079149657895 0.213902640255263 0.074926607318421 -0.0168393588947368 0.0229826460789474 0.322269204947368 0.273346306184211 0.288406072842105 -0.317208482236842 -0.149283250884737 -0.1488721845 -0.487791260536842 -0.206253878868421 0.772216689473684 -0.941418553421053 0.288140718789474 -0.0135136269 0.303683080731579 0.345977370552632 0.00936042744736842 0.0324501914631579 -0.0618903012894737 -0.0308138851657895 -0.415856227368421 -0.0653548132368421 -0.525566542552632 -0.740481727368421 -0.178279731171053 -0.248188628210526 -0.0951486236052632 -0.456312092421053 -0.136882530442105 -0.109945660142105 -0.233206172368421 0.350748614263158 -0.172263241781579 -0.259057322752632 -0.118517517855263 0.0494667494884211 -0.858307290789474 -0.651253433947368 -0.758048246842105 0.0774879276710526 0.131337867236842 -0.0224800399184211 -0.484252690263158 -0.168117473364211 0.0922489347293684 0.872187687894737 0.181422535965789 -0.246028190815789 0.683255956578947 0.288757068673684 -0.322051252710526 0.236160878947368 -0.642639697052632 -0.726616316842105 -0.745222855868421 0.395784951052632 -0.469527256315789 -0.0753893086315789 -0.606758150815789 -0.798104537105263 -0.612649887413158 -0.894736842368421 -0.560271645263158 -0.884307188684211 -0.734850305947368 -0.864353869473684 -0.664272998947368 -0.567469222105263 -0.651264372368421 -0.879471427631579 -0.862284752105263 -0.631455823421053 0.276992995815789
8 "SITTING" 0.267491472934783 -0.00672550621304348 -0.104461049130435 -0.984166681086956 -0.975813586304348 -0.976646720652174 -0.932014871956522 -0.939213743913043 -0.528186627717391 -0.442437986630435 -0.419740025869565 0.118723631330435 -0.977755203043478 -0.997816564782609 -0.99420057173913 0.138404557673913 0.580666775 -0.839818450217391 -0.980784606086957 -0.985285807173913 -0.987237907391304 -0.980915763478261 -0.98469327673913 -0.983200758695652 0.13152339433913 -0.0340715189956522 0.199341187167391 -0.999217875217391 -0.999577065434783 -0.999539661521739 -0.978182273478261 -0.967995760217391 -0.999496475869565 -0.999308551521739 0.220974414782609 -0.332201736 -0.980264225869565 0.990938052608696 -0.993400746956522 -0.991456972173913 0.203878744736957 -0.0448356069282609 -0.98694495826087 -0.985548426956522 -0.96719191 -0.974618475869565 -0.929943615630435 -0.934243746586957 -0.0400210801630435 -0.99946334 -0.98775336826087 -0.756734519782609 0.306787560913043 -0.44008060223913 -0.943147149347826 -0.1214576394 0.0101231656304348 0.00294078463695652 -0.986405993478261 -0.941581411956522 -0.968305312608696 -0.96270719173913 -0.999017846086957 -0.979550342826087 -0.999447303478261 -0.998948202173913 -0.997831703695652 -0.898550724347826 -0.945301542608696 -0.999603111956522 -0.999834074782609 -0.999655011086957 -0.999783962391304 -0.998990226086957 -0.999868271956522 -0.999537000434783 -0.997974737391304 -0.998157984130435 -0.978596934782609
8 "STANDING" 0.279620986111111 -0.0148113067148148 -0.106114996837037 -0.988542618333333 -0.976250978703704 -0.971606343888889 -0.950812107222222 -0.913769714259259 -0.588012762703704 -0.489773943418519 -0.382635063944444 0.223072415166667 -0.990836498888889 -0.998836032592593 -0.997088588518519 -0.444439056851852 0.884915495555556 -0.984012242407407 -0.976442140740741 -0.982610899259259 -0.990784454259259 -0.975913540185185 -0.982799534074074 -0.987318262777778 0.209763638618519 -0.0888862147503704 0.0976942867481481 -0.999377028148148 -0.999476973888889 -0.999766498518519 -0.97648193962963 -0.98099272462963 -0.999258543518519 -0.999406631851852 -0.176599614924074 -0.444889460594444 -0.98614617962963 0.980442969814815 -0.991816483333333 -0.993081606666667 -0.0245885896222222 -0.138466614314815 -0.990430799259259 -0.982069681111111 -0.986470828888889 -0.971498577037037 -0.937187185222222 -0.940328026518519 -0.169073378003704 -0.99936431037037 -0.986015081296296 -0.739670383018519 0.308060633885185 -0.515789499240741 -0.942052533888889 -0.068675310237037 -0.0518709678648148 0.0844762540074074 -0.992825088148148 -0.962511253703704 -0.963957410777778 -0.965039409074074 -0.999556762222222 -0.99151643037037 -0.998932575185185 -0.997751650555556 -0.995096640555556 -0.840740741296296 -0.936678613703704 -0.999556737777778 -0.999581439259259 -0.999423265925926 -0.998942382222222 -0.998455695185185 -0.999660509444444 -0.999649215 -0.998937293518519 -0.998784695740741 -0.977431376111111
8 "LAYING" 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.962162054444444 -0.976787641666667 -0.959676495 -0.939802693333333 -0.933633410925926 -0.276846183777778 -0.502223796833333 -0.446514166398148 0.0231394103740741 -0.987076675925926 -0.998517051111111 -0.996512856851852 0.0250645707651852 -0.981002117407407 -0.155871297592593 -0.976520952037037 -0.96608757462963 -0.97585190462963 -0.976887623333333 -0.966587552592593 -0.971911082962963 0.249044879777778 -0.0556026445851852 0.149155145948148 -0.998256743148148 -0.998859436111111 -0.998874428518518 -0.961048464074074 -0.971489376666667 -0.999167817592593 -0.999078210925926 0.229609713888889 -0.0103756182592593 -0.984172251111111 0.964805623333333 -0.983270213148148 -0.990299951666667 0.146145147416667 -0.142007051005556 -0.982269602777778 -0.979310243888889 -0.971384325 -0.958273597222222 -0.91325033 -0.919475203824074 -0.308840712481481 -0.997730984814815 -0.976160403518519 -0.698470876592593 0.350822601333333 -0.567137468944444 -0.876976468462963 0.0291632626462963 -0.115344067389537 0.111924809074074 -0.96179619037037 -0.964011223907407 -0.972898744074074 -0.945793468333333 -0.992896097777778 -0.988073994444444 -0.998223093518519 -0.996629501851852 -0.991669395925926 -0.912345679074074 -0.967741935555556 -0.998529379814815 -0.998157496666667 -0.998069106481482 -0.998518822962963 -0.997385108333333 -0.999249825740741 -0.999526629814815 -0.998116967407407 -0.997997054259259 -0.958237637037037
9 "WALKING" 0.278502842115385 -0.0180891971284423 -0.110820512307692 -0.426110868211538 -0.480152781153846 -0.462931862038462 -0.385318944807692 -0.0171568260153846 0.386924848269231 0.162967734636538 0.283041153653846 -0.434762892115385 -0.676508916153846 -0.808796648076923 -0.861184211538462 -0.524132442884615 0.869734455192308 -0.993437454615385 -0.276929933846154 -0.409764526153846 -0.144142941961538 -0.212668852019231 -0.382185562692308 -0.466321253269231 0.0897068603692308 -0.0795973109038462 0.617604753653846 -0.830281850961539 -0.867552709230769 -0.915474074038462 -0.55851131 -0.402697689615385 -0.696791531538462 -0.865410094230769 -0.338106740098077 0.10255169175 -0.386652661538462 0.624212710384615 -0.523396193846154 -0.546545728461538 -0.190154834447115 0.149754314498077 -0.899205965769231 -0.799926686538462 -0.780089903846154 -0.3335742625 -0.37942877 -0.438346066346154 -0.216793859519231 -0.689585828653846 -0.370484227692308 0.742464832884615 0.159239938555769 0.236401498353846 0.255236833923077 0.0798620451403846 -0.211501870659404 0.335053106653846 -0.746750875173077 -0.817038113653846 -0.827363160576923 -0.161588884638462 -0.703882085576923 -0.673298926153846 -0.934520626346154 -0.910574007692308 -0.866994765576923 -0.903846153653846 -0.509925557615385 -0.947874547884615 -0.895447670576923 -0.907259637115385 -0.9153895125 -0.865206141153846 -0.924977469230769 -0.962770188461539 -0.885311623653846 -0.730414934615385 -0.339955324980769
9 "WALKING_UPSTAIRS" 0.262436475714286 -0.0195101099975714 -0.125219003959184 -0.42032640244898 -0.633387059591837 -0.617827033673469 -0.425852392857143 -0.278252494363265 0.328343920938776 0.180750991381633 0.122764859283673 -0.386987171979592 -0.730057528979592 -0.947121179387755 -0.931099742857143 -0.104386755734694 0.745693563265306 -0.976345037346939 -0.586147012244898 -0.647296002040816 -0.309042786918367 -0.54590394244898 -0.623776443469388 -0.528189606938775 0.00499023355306122 -0.198748741326531 0.448762643942857 -0.876744353265306 -0.902203703061225 -0.938655716734694 -0.431494121836735 -0.165901342591837 -0.897534359795918 -0.955047606122449 0.21598337462449 -0.0076405836244898 -0.682440761020408 0.722454792857143 -0.695955977959184 -0.652071549387755 -0.314810642632653 0.00696615639897959 -0.677710426714286 -0.866177160816327 -0.836251537346939 -0.357643891673469 -0.400222037142857 -0.486709457755102 0.187517488012245 -0.831882975714286 -0.540647700816327 0.615476927142857 0.0257597455510204 -0.254025189632653 0.217693515469388 -0.375516886244898 0.249467606 -0.0329338440530612 -0.775261007346939 -0.871501873673469 -0.86609500244898 -0.27662090877551 -0.788888035102041 -0.747689618571429 -0.970733136530612 -0.964642450204082 -0.927406847959184 -0.960544216326531 -0.848584592857143 -0.858830193061224 -0.933850828163265 -0.897536384489796 -0.969042057959184 -0.772846599795918 -0.980097403265306 -0.983176820204082 -0.949236013673469 -0.617232705510204 -0.411633873469388
9 "WALKING_DOWNSTAIRS" 0.295923445 -0.0203994269075476 -0.0910278793952381 -0.0478644633095238 -0.373017327285714 -0.29878533752381 -0.43360038052619 -0.189607548571429 0.15154141122381 0.177969319714286 0.39563725952381 -0.39939454452381 -0.672412001666667 -0.806567880238095 -0.709923119523809 -0.643241139047619 0.834620025238095 -0.996028563809524 -0.3094424725 -0.359513362761905 -0.0168789911071429 -0.305678861619048 -0.35845174847619 -0.00484439760714286 0.1894312017 -0.075586942547619 -0.249809294785714 -0.672100600714286 -0.716702947380952 -0.814499154523809 -0.463517056428571 -0.41790929 -0.777287350952381 -0.73987044 0.092425416047619 0.111816406047619 -0.343702570833333 0.583890213142857 -0.541934983809524 -0.491845384761905 -0.0459571903333333 0.113020567010476 -0.886963485714286 -0.797950998095238 -0.826193116428571 -0.257523339404762 0.265120131365238 0.053675263752381 -0.1792434824 -0.570785528571429 -0.148187306167381 0.767920947142857 -0.0824504599928571 0.145447920242857 0.510854988809524 0.0488708785571429 -0.0885817747669048 0.0482290971190476 -0.577239109714286 -0.779002809047619 -0.837103413095238 0.114385728616667 -0.257398830309524 -0.665735066428571 -0.911379279761905 -0.86854471952381 -0.800667199523809 -0.961904761666667 -0.42703533097619 -0.929408032142857 -0.878667911904762 -0.846831874761905 -0.855622079047619 -0.786982547142857 -0.905147372857143 -0.953843297619048 -0.91604271047619 -0.737309525 0.0743221814166667
9 "SITTING" 0.24832674354 -0.02701677698 -0.07537846886 -0.9585220354 -0.9591215604 -0.9466289796 -0.89030908456 -0.8141925404 -0.4078066568 -0.38770153254 -0.23624681928 -0.039143124872 -0.9712883234 -0.99842467 -0.997038338 -0.432211160932 0.79476589038 -0.9619360178 -0.9567775448 -0.9618894376 -0.9704522674 -0.9574050786 -0.9613894438 -0.9601022242 0.12879348409 -0.013089094488 -0.01583286672 -0.9978604442 -0.9990371312 -0.999564218 -0.9237148416 -0.9431226338 -0.997334301 -0.998815203 0.06841718084 0.03892704132 -0.9574833722 0.963996529 -0.9804233564 -0.979147158 -0.151840452178 0.052728666844 -0.9875711628 -0.9633130682 -0.9821541244 -0.9408175864 -0.8637564342 -0.8745858716 -0.186233016142 -0.9977499238 -0.9685413744 -0.54074561828 0.0974700202614 -0.3146482975 -0.8229904436 -0.152163292732 0.02111441342 0.066523233034 -0.9817433916 -0.962820222 -0.9383013356 -0.9188702012 -0.996423909 -0.9739969808 -0.9982675878 -0.997213474 -0.9936775188 -0.8586666664 -0.8967741925 -0.9993733332 -0.998656393 -0.9992858812 -0.9989716066 -0.9903738216 -0.9993079458 -0.999506953 -0.998817133 -0.992022635 -0.9474742358
9 "STANDING" 0.282310057333333 -0.0200454954022222 -0.0952747481333333 -0.963941195555556 -0.966973095777778 -0.959305176222222 -0.953967065111111 -0.911227601777778 -0.370887145111111 -0.473984515788889 -0.297475987377778 -0.0127935855111111 -0.993557162222222 -0.998718903777778 -0.996611773333333 -0.5297404364 0.894074395111111 -0.996496136666667 -0.963849332888889 -0.970584264666667 -0.971628996222222 -0.963527507555555 -0.969545882888889 -0.970593256222222 0.158949635711111 0.0593855933466667 -0.166329603756667 -0.999057737333333 -0.999391580444444 -0.999096022444444 -0.960842497777778 -0.962721969555556 -0.997563814444444 -0.998123296 0.209472488711111 0.0861318178822222 -0.962601586666667 0.948937800666667 -0.980888844444444 -0.97738608 -0.198941830515556 0.0651161308933333 -0.976283093111111 -0.982803328444444 -0.970491251777778 -0.935677685111111 -0.936105010444444 -0.942209920444444 -0.291577987577778 -0.998239192666667 -0.974039248 -0.601423837055556 0.200537688288889 -0.3655168708 -0.885511002 -0.215700689057778 0.0902328292 0.0460832010777778 -0.987761331111111 -0.981004628666667 -0.974661114444444 -0.952046769333333 -0.999219485111111 -0.993938799111111 -0.999377929111111 -0.999096946666667 -0.997982412888889 -0.919999999555556 -0.870967740666667 -0.997530641111111 -0.997400686888889 -0.997920587777778 -0.999376953333333 -0.996180747777778 -0.999600877555556 -0.999465758 -0.997585991333333 -0.995440302444444 -0.961039891333333
9 "LAYING" 0.2591955368 -0.020526821662 -0.10754972144 -0.955914303 -0.9669628362 -0.952929412 -0.9363879146 -0.952220602 -0.16571187738 -0.377707486806 -0.37337981062 -0.186009298552 -0.9932001984 -0.9988696442 -0.9977681588 -0.113796061954 -0.9659073306 -0.8038625418 -0.9639966798 -0.958562455 -0.9669566892 -0.9635751118 -0.9582723898 -0.963443288 0.4450513952 -0.156189530922 0.002637530034 -0.9984432326 -0.9989011844 -0.999288341 -0.9418725688 -0.9742210662 -0.99853189 -0.999044448 0.1067547568426 -0.019368605526 -0.970940964 0.9404539988 -0.9738431292 -0.9837471318 -0.12454119598 -0.04356669673 -0.9882678196 -0.9683218056 -0.986151529 -0.9358310686 -0.91512680016 -0.923290547114 -0.39128664472 -0.9981225772 -0.9688470702 -0.53508362714 0.1670029826292 -0.31842098436 -0.8231685518 -0.18732488684 0.057775523608 0.112050072712 -0.9571534146 -0.9749685236 -0.982644379 -0.9375930072 -0.9936009794 -0.993666831 -0.999224913 -0.9987490556 -0.997695508 -0.893333333 -0.85419354744 -0.99900238 -0.9973050792 -0.9988225724 -0.9989539526 -0.9955689574 -0.9990751276 -0.9997845814 -0.9992839106 -0.9986422042 -0.9514344138
10 "WALKING" 0.278574076603774 -0.017022351190566 -0.109057512132075 -0.139841099208868 -0.101078809767925 -0.524587839811321 -0.355863206415094 -0.370940608113208 0.488530939056604 0.213988883688679 0.0392338337698113 -0.32278283439434 -0.604337638301887 -0.272315541075472 -0.543779379620755 -0.511628609811321 0.898756928490566 -0.958431028679245 0.0750804952113207 -0.511662905849057 -0.0556319089849057 0.037595006109434 -0.539048443018868 -0.275516246603774 0.231944785281132 -0.0961482853962264 -0.0660508269754717 -0.567832822396226 -0.73618488245283 -0.847604165283019 -0.170806793669811 -0.421123587735849 -0.434806442150943 -0.44204386154717 0.229425297001887 -0.127845155071698 -0.309906514943396 0.508765528867924 -0.566321929622641 -0.388351496037736 -0.149474939558868 0.143127582045472 -0.868287991320755 -0.795393387735849 -0.801528032075472 -0.220972194716981 -0.185602396067925 -0.29065823009434 -0.384688600566038 -0.558163648113208 -0.191645572075472 0.780416642830189 -0.0712853941698113 -0.123217912330679 0.516763058490566 0.0286276498603774 -0.0644984365113208 -0.0342759013507547 -0.682320323849057 -0.721534571698113 -0.794847327169811 -0.0286136567528302 -0.655447813773585 -0.505294805849057 -0.886593748113208 -0.911991167169811 -0.877771419056604 -0.930817606981132 -0.61290323 -0.917756410566038 -0.824179743962264 -0.859200740377358 -0.911959693207547 -0.696632597169811 -0.940943519056604 -0.911575298679245 -0.89807812245283 -0.665213916415094 0.104409643150943
10 "WALKING_UPSTAIRS" 0.267121853404255 -0.0143854920340426 -0.118180420834043 -0.135753558595745 -0.296813228623404 -0.561660582340425 -0.250803859617021 -0.151985032891489 0.419821361914894 0.224394650631915 0.0386964196404255 -0.348384890525532 -0.494317520851064 -0.73947393212766 -0.705969417446809 -0.431315484255319 0.817282446170213 -0.913163081702128 -0.177803083425532 -0.607520480212766 -0.181765060444681 -0.139297660638298 -0.585504235531915 -0.357192274774468 -0.0552718718851064 -0.0770078416595745 -0.0908377631276596 -0.638944314893617 -0.765024558510638 -0.864874007021277 0.0750589059361702 -0.491971123829787 -0.625629297021277 -0.786637414680851 0.0253255453829787 -0.204529440578723 -0.513787600510638 0.482029897234043 -0.616426288297872 -0.507215856170213 -0.215305393255319 0.0892079553808511 -0.811787214468085 -0.70865337212766 -0.840604551489362 -0.186200603510638 -0.211537480214383 -0.299405033617021 -0.403658632340426 -0.703559327234043 -0.430607460212766 0.70843101212766 0.178734933145745 -0.385212671680851 0.41478835212766 -0.222216794868723 0.12411421136383 -0.0449987181702128 -0.644008800723404 -0.760112113404255 -0.831264867659574 -0.0322760133655319 -0.641873517021277 -0.494566729574468 -0.957289859787234 -0.95441717212766 -0.904957148723404 -0.948936169574468 -0.934111186382979 -0.902970947659574 -0.848819816808511 -0.882432973191489 -0.914978250638298 -0.376335352978723 -0.945628320425532 -0.956686655319149 -0.916629512765957 -0.758659146170213 -0.212984425446809
10 "WALKING_DOWNSTAIRS" 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.145643455873684 -0.213545284552632 -0.283927155473684 -0.278177829947368 -0.260228279431579 0.342976543421053 0.221561785697368 0.127159054684211 -0.354066845526316 -0.482714186394737 -0.669711472631579 -0.652052307105263 -0.637683153684211 0.838052620789474 -0.972373378421053 -0.105020355562895 -0.318188417289474 0.255722136315789 -0.06076858145 -0.291994263765789 0.172316002631579 0.0696560091736842 -0.115239328821053 -0.0797472156052632 -0.199639686868421 -0.524070688421053 -0.707479408421053 -0.334588036315789 -0.283595900428947 -0.569302148078947 -0.709328892894737 -0.0919562765526316 -0.0200715389973684 -0.192179849292105 0.550757567368421 -0.522433927631579 -0.320669082 -0.151331795697368 0.0525358993076316 -0.84544117 -0.679783517368421 -0.717191253157895 -0.128705871415789 0.156998205421053 0.0406740812868421 -0.165531608026316 -0.405275027105263 -0.0824909884597368 0.838250027105263 0.125205953456842 -0.0821680753421053 0.609934576842105 0.0892427173289474 -0.226982619202632 0.371101783247368 -0.566752275368421 -0.731150712210526 -0.73171377 0.212512427655263 -0.155444828631579 -0.470335300236842 -0.759587595526316 -0.795528483947368 -0.705676128421053 -0.947368420526316 -0.648556877105263 -0.910330940526316 -0.832275840789474 -0.868317963947368 -0.81742109 -0.765553308157895 -0.918379642368421 -0.880450434473684 -0.790570649289474 -0.533852553421053 0.122691750894737
